County,id2,Population,Deaths,rate,high_rate,low_rate
"Lancaster County, South Carolina",45057,89594,19.0,2.1206777239547293e-05,0,0
"Lancaster County, Virginia",51103,10972,0.0,0.0,0,1
"Lander County, Nevada",32015,5702,0.0,0.0,0,1
"Lane County, Kansas",20101,1636,0.0,0.0,0,1
"Lane County, Oregon",41039,369519,245.0,6.63024093483691e-05,0,0
"Langlade County, Wisconsin",55067,19221,12.0,6.243171531137818e-05,0,0
"Lanier County, Georgia",13173,10399,0.0,0.0,0,1
"Lapeer County, Michigan",26087,88340,36.0,4.075164138555581e-05,0,0
"Laramie County, Wyoming",56021,98136,83.0,8.457650607320453e-05,1,0
"Larimer County, Colorado",8069,339993,234.0,6.88249463959552e-05,1,0
"Larue County, Kentucky",21123,14096,0.0,0.0,0,1
"Las Animas County, Colorado",8071,14103,0.0,0.0,0,1
"Lassen County, California",6035,30870,19.0,6.154842889536767e-05,0,0
"Latah County, Idaho",16057,39196,0.0,0.0,0,1
"Latimer County, Oklahoma",40077,10414,0.0,0.0,0,1
"Lauderdale County, Alabama",1077,92318,19.0,2.0581035117745187e-05,0,0
"Lauderdale County, Mississippi",28075,77755,11.0,1.414700019291364e-05,0,0
"Lauderdale County, Tennessee",47097,26773,0.0,0.0,0,1
"Laurel County, Kentucky",21125,60250,17.0,2.8215767634854773e-05,0,0
"Laurens County, Georgia",13175,47516,11.0,2.315009680949575e-05,0,0
"Laurens County, South Carolina",45059,66777,12.0,1.7970259220989264e-05,0,0
"Lavaca County, Texas",48285,19809,0.0,0.0,0,1
"Lawrence County, Alabama",1079,33244,11.0,3.30886776561184e-05,0,0
"Lawrence County, Arkansas",5075,16735,0.0,0.0,0,1
"Lawrence County, Illinois",17101,16377,11.0,6.716736887097759e-05,0,0
"Lawrence County, Indiana",18093,45518,23.0,5.052946087262182e-05,0,0
"Lawrence County, Kentucky",21127,15863,0.0,0.0,0,1
"Lawrence County, Mississippi",28077,12749,0.0,0.0,0,1
"Lawrence County, Missouri",29109,38381,0.0,0.0,0,1
"Lawrence County, Ohio",39087,60872,15.0,2.4641871467998422e-05,0,0
"Lawrence County, Pennsylvania",42073,87294,30.0,3.436662313561069e-05,0,0
"Lawrence County, South Dakota",46081,25281,0.0,0.0,0,1
"Lawrence County, Tennessee",47099,43081,13.0,3.0175715512638984e-05,0,0
"Le Flore County, Oklahoma",40079,49873,20.0,4.010185872115172e-05,0,0
"Le Sueur County, Minnesota",27079,27591,0.0,0.0,0,1
"Lea County, New Mexico",35025,69749,29.0,4.157765702734089e-05,0,0
"Leake County, Mississippi",28079,22620,10.0,4.420866489832007e-05,0,0
"Leavenworth County, Kansas",20103,80204,35.0,4.3638721260784995e-05,0,0
"Lebanon County, Pennsylvania",42075,138863,56.0,4.032751704917797e-05,0,0
"Lee County, Alabama",1081,158991,25.0,1.5724160487071597e-05,0,0
"Lee County, Arkansas",5077,9310,0.0,0.0,0,1
"Lee County, Florida",12071,722336,526.0,7.281929739068798e-05,1,0
"Lee County, Georgia",13177,29337,0.0,0.0,0,1
"Lee County, Illinois",17103,34251,14.0,4.087471898630697e-05,0,0
"Lee County, Iowa",19111,34615,14.0,4.044489383215369e-05,0,0
"Lee County, Kentucky",21129,6580,0.0,0.0,0,1
"Lee County, Mississippi",28081,85381,18.0,2.1081973741230484e-05,0,0
"Lee County, North Carolina",37105,59616,0.0,0.0,0,1
"Lee County, South Carolina",45061,17635,0.0,0.0,0,1
"Lee County, Texas",48287,17055,0.0,0.0,0,1
"Lee County, Virginia",51105,24179,0.0,0.0,0,1
"Leelanau County, Michigan",26089,21765,0.0,0.0,0,1
"Leflore County, Mississippi",28083,29856,0.0,0.0,0,1
"Lehigh County, Pennsylvania",42077,363147,240.0,6.608893918991483e-05,0,0
"Lemhi County, Idaho",16059,7723,0.0,0.0,0,1
"Lenawee County, Michigan",26091,98504,47.0,4.7713798424429465e-05,0,0
"Lenoir County, North Carolina",37107,57307,13.0,2.2684837803409705e-05,0,0
"Leon County, Florida",12073,287822,99.0,3.439625879884095e-05,0,0
"Leon County, Texas",48289,17299,0.0,0.0,0,1
"Leslie County, Kentucky",21131,10538,0.0,0.0,0,1
"Letcher County, Kentucky",21133,22773,0.0,0.0,0,1
"Levy County, Florida",12075,39961,12.0,3.0029278546582918e-05,0,0
"Lewis County, Idaho",16061,3853,0.0,0.0,0,1
"Lewis County, Kentucky",21135,13442,0.0,0.0,0,1
"Lewis County, Missouri",29111,10134,0.0,0.0,0,1
"Lewis County, New York",36049,26865,13.0,4.839009864135492e-05,0,0
"Lewis County, Tennessee",47101,11904,0.0,0.0,0,1
"Lewis County, Washington",53041,77066,24.0,3.114213790776737e-05,0,0
"Lewis County, West Virginia",54041,16309,0.0,0.0,0,1
"Lewis and Clark County, Montana",30049,67282,16.0,2.3780505930263666e-05,0,0
"Lexington County, South Carolina",45063,286196,116.0,4.0531663615144866e-05,0,0
"Lexington city, Virginia",51678,7045,0.0,0.0,0,1
"Liberty County, Florida",12077,8202,0.0,0.0,0,1
"Liberty County, Georgia",13179,62570,29.0,4.634809013904427e-05,0,0
"Liberty County, Montana",30051,2409,0.0,0.0,0,1
"Liberty County, Texas",48291,81704,29.0,3.549397826299814e-05,0,0
"Licking County, Ohio",39089,172198,81.0,4.7038873854516315e-05,0,0
"Limestone County, Alabama",1083,92753,20.0,2.1562644874020247e-05,0,0
"Limestone County, Texas",48293,23468,0.0,0.0,0,1
"Lincoln County, Arkansas",5079,13705,0.0,0.0,0,1
"Lincoln County, Colorado",8073,5643,0.0,0.0,0,1
"Lincoln County, Georgia",13181,7828,0.0,0.0,0,1
"Lincoln County, Idaho",16063,5271,0.0,0.0,0,1
"Lincoln County, Kansas",20105,3073,0.0,0.0,0,1
"Lincoln County, Kentucky",21137,24372,12.0,4.9236829148202856e-05,0,0
"Lincoln County, Maine",23015,34216,0.0,0.0,0,1
"Lincoln County, Minnesota",27081,5783,0.0,0.0,0,1
"Lincoln County, Mississippi",28085,34523,14.0,4.0552675028242044e-05,0,0
"Lincoln County, Missouri",29113,55267,19.0,3.437856225233865e-05,0,0
"Lincoln County, Montana",30053,19259,0.0,0.0,0,1
"Lincoln County, Nebraska",31111,35550,12.0,3.3755274261603375e-05,0,0
"Lincoln County, Nevada",32017,5055,0.0,0.0,0,1
"Lincoln County, New Mexico",35027,19429,0.0,0.0,0,1
"Lincoln County, North Carolina",37109,81168,13.0,1.6016164005519415e-05,0,0
"Lincoln County, Oklahoma",40081,35129,12.0,3.415981098237923e-05,0,0
"Lincoln County, Oregon",41041,47806,28.0,5.8570053968121154e-05,0,0
"Lincoln County, South Dakota",46083,54469,0.0,0.0,0,1
"Lincoln County, Tennessee",47103,33645,11.0,3.2694308218160205e-05,0,0
"Lincoln County, Washington",53043,10350,0.0,0.0,0,1
"Lincoln County, West Virginia",54043,21232,0.0,0.0,0,1
"Lincoln County, Wisconsin",55069,27902,10.0,3.583972475091391e-05,0,0
"Lincoln County, Wyoming",56023,19110,0.0,0.0,0,1
"Lincoln Parish, Louisiana",22061,47745,0.0,0.0,0,1
"Linn County, Iowa",19113,221661,119.0,5.3685582939714246e-05,0,0
"Linn County, Kansas",20107,9558,0.0,0.0,0,1
"Linn County, Missouri",29115,12164,0.0,0.0,0,1
"Linn County, Oregon",41043,122849,64.0,5.209647616179212e-05,0,0
"Lipscomb County, Texas",48295,3487,0.0,0.0,0,1
"Litchfield County, Connecticut",9005,182571,114.0,6.244146113019045e-05,0,0
"Little River County, Arkansas",5081,12451,0.0,0.0,0,1
"Live Oak County, Texas",48297,12056,0.0,0.0,0,1
"Livingston County, Illinois",17105,36526,19.0,5.201774078738433e-05,0,0
"Livingston County, Kentucky",21139,9269,0.0,0.0,0,1
"Livingston County, Michigan",26093,188624,89.0,4.718381542115531e-05,0,0
"Livingston County, Missouri",29117,15235,0.0,0.0,0,1
"Livingston County, New York",36051,64257,16.0,2.4900010893754766e-05,0,0
"Livingston Parish, Louisiana",22063,140138,53.0,3.781986327762634e-05,0,0
"Llano County, Texas",48299,20362,0.0,0.0,0,1
"Logan County, Arkansas",5083,21792,12.0,5.506607929515419e-05,0,0
"Logan County, Colorado",8075,21919,10.0,4.562251927551439e-05,0,0
"Logan County, Illinois",17107,29527,13.0,4.402750025400481e-05,0,0
"Logan County, Kansas",20109,2831,0.0,0.0,0,1
"Logan County, Kentucky",21141,26593,0.0,0.0,0,1
"Logan County, Nebraska",31113,772,0.0,0.0,0,1
"Logan County, North Dakota",38047,1941,0.0,0.0,0,1
"Logan County, Ohio",39091,45165,14.0,3.099745378058231e-05,0,0
"Logan County, Oklahoma",40083,46588,13.0,2.7904181334249163e-05,0,0
"Logan County, West Virginia",54045,33700,14.0,4.1543026706231456e-05,0,0
"Long County, Georgia",13183,18437,0.0,0.0,0,1
"Lonoke County, Arkansas",5085,72228,33.0,4.5688652600099686e-05,0,0
"Lorain County, Ohio",39093,306365,171.0,5.581577530070341e-05,0,0
"Los Alamos County, New Mexico",35028,18147,0.0,0.0,0,1
"Los Angeles County, California",6037,10137915,5026.0,4.9576268887636164e-05,0,0
"Loudon County, Tennessee",47105,51454,19.0,3.692618649667664e-05,0,0
"Loudoun County, Virginia",51107,385945,146.0,3.782922437134825e-05,0,0
"Louisa County, Iowa",19115,11142,0.0,0.0,0,1
"Louisa County, Virginia",51109,35236,0.0,0.0,0,1
"Loup County, Nebraska",31115,591,0.0,0.0,0,1
"Love County, Oklahoma",40085,9997,0.0,0.0,0,1
"Loving County, Texas",48301,113,0.0,0.0,0,1
"Lowndes County, Alabama",1085,10358,0.0,0.0,0,1
"Lowndes County, Georgia",13185,114628,29.0,2.5299228809714905e-05,0,0
"Lowndes County, Mississippi",28087,59602,15.0,2.5166940706687696e-05,0,0
"Lubbock County, Texas",48303,303137,131.0,4.321478407452736e-05,0,0
"Lucas County, Iowa",19117,8647,0.0,0.0,0,1
"Lucas County, Ohio",39095,432488,254.0,5.872995320101367e-05,0,0
"Luce County, Michigan",26095,6358,0.0,0.0,0,1
"Lumpkin County, Georgia",13187,31445,0.0,0.0,0,1
"Luna County, New Mexico",35029,24450,0.0,0.0,0,1
"Lunenburg County, Virginia",51111,12273,0.0,0.0,0,1
"Luzerne County, Pennsylvania",42079,316383,195.0,6.163415859891334e-05,0,0
"Lycoming County, Pennsylvania",42081,115248,62.0,5.379702901568791e-05,0,0
"Lyman County, South Dakota",46085,3894,0.0,0.0,0,1
"Lynchburg city, Virginia",51680,80212,21.0,2.6180621353413454e-05,0,0
"Lynn County, Texas",48305,5711,0.0,0.0,0,1
"Lyon County, Iowa",19119,11754,0.0,0.0,0,1
"Lyon County, Kansas",20111,33510,22.0,6.565204416592062e-05,0,0
"Lyon County, Kentucky",21143,8069,0.0,0.0,0,1
"Lyon County, Minnesota",27083,25699,0.0,0.0,0,1
"Lyon County, Nevada",32019,53179,26.0,4.889147971943813e-05,0,0
"Mackinac County, Michigan",26097,10820,10.0,9.242144177449168e-05,1,0
"Macomb County, Michigan",26099,867730,629.0,7.248798589422977e-05,1,0
"Macon County, Alabama",1087,18963,0.0,0.0,0,1
"Macon County, Georgia",13193,13450,0.0,0.0,0,1
"Macon County, Illinois",17115,106550,62.0,5.818864382918818e-05,0,0
"Macon County, Missouri",29121,15170,0.0,0.0,0,1
"Macon County, North Carolina",37113,34376,12.0,3.4908075401442867e-05,0,0
"Macon County, Tennessee",47111,23450,14.0,5.9701492537313435e-05,0,0
"Macoupin County, Illinois",17117,45908,19.0,4.138712207022741e-05,0,0
"Madera County, California",6039,154697,65.0,4.201762154405063e-05,0,0
"Madison County, Alabama",1089,356967,142.0,3.977958746886967e-05,0,0
"Madison County, Arkansas",5087,16072,10.0,6.222000995520159e-05,0,0
"Madison County, Florida",12079,18224,0.0,0.0,0,1
"Madison County, Georgia",13195,28824,0.0,0.0,0,1
"Madison County, Idaho",16065,39048,0.0,0.0,0,1
"Madison County, Illinois",17119,265759,167.0,6.283888786456903e-05,0,0
"Madison County, Indiana",18095,129296,96.0,7.424823660438064e-05,1,0
"Madison County, Iowa",19121,15848,0.0,0.0,0,1
"Madison County, Kentucky",21151,89547,26.0,2.9035031882698473e-05,0,0
"Madison County, Mississippi",28089,105114,18.0,1.7124265083623496e-05,0,0
"Madison County, Missouri",29123,12443,0.0,0.0,0,1
"Madison County, Montana",30057,7924,0.0,0.0,0,1
"Madison County, Nebraska",31119,35015,0.0,0.0,0,1
"Madison County, New York",36053,71329,36.0,5.047035567581208e-05,0,0
"Madison County, North Carolina",37115,21340,0.0,0.0,0,1
"Madison County, Ohio",39097,43419,10.0,2.3031391787005687e-05,0,0
"Madison County, Tennessee",47113,97663,25.0,2.559823065029745e-05,0,0
"Madison County, Texas",48313,13987,11.0,7.86444555658826e-05,1,0
"Madison County, Virginia",51113,13078,0.0,0.0,0,1
"Madison Parish, Louisiana",22065,11528,0.0,0.0,0,1
"Magoffin County, Kentucky",21153,12684,0.0,0.0,0,1
"Mahaska County, Iowa",19123,22181,0.0,0.0,0,1
"Mahnomen County, Minnesota",27087,5465,0.0,0.0,0,1
"Mahoning County, Ohio",39099,230008,106.0,4.60853535529199e-05,0,0
"Major County, Oklahoma",40093,7772,0.0,0.0,0,1
"Malheur County, Oregon",41045,30439,15.0,4.927888564013272e-05,0,0
"Manassas Park city, Virginia",51685,15915,0.0,0.0,0,1
"Manassas city, Virginia",51683,41483,12.0,2.8927512474989754e-05,0,0
"Manatee County, Florida",12081,375888,294.0,7.821478738347593e-05,1,0
"Manistee County, Michigan",26101,24373,10.0,4.102900750830838e-05,0,0
"Manitowoc County, Wisconsin",55071,79536,56.0,7.040836853751761e-05,1,0
"Marathon County, Wisconsin",55073,135603,69.0,5.088383000376098e-05,0,0
"Marengo County, Alabama",1091,19673,0.0,0.0,0,1
"Maricopa County, Arizona",4013,4242997,2646.0,6.236158074116008e-05,0,0
"Maries County, Missouri",29125,8858,0.0,0.0,0,1
"Marin County, California",6041,260651,245.0,9.399541916202125e-05,1,0
"Marinette County, Wisconsin",55075,40491,15.0,3.704526931910795e-05,0,0
"Marion County, Alabama",1093,29998,10.0,3.333555570371358e-05,0,0
"Marion County, Arkansas",5089,16325,0.0,0.0,0,1
"Marion County, Florida",12083,349020,209.0,5.9881955188814395e-05,0,0
"Marion County, Georgia",13197,8524,0.0,0.0,0,1
"Marion County, Illinois",17121,38140,38.0,9.963293130571578e-05,1,0
"Marion County, Indiana",18097,941229,597.0,6.342770994093892e-05,0,0
"Marion County, Iowa",19125,33189,0.0,0.0,0,1
"Marion County, Kansas",20115,12112,0.0,0.0,0,1
"Marion County, Kentucky",21155,19205,0.0,0.0,0,1
"Marion County, Mississippi",28091,25251,0.0,0.0,0,1
"Marion County, Missouri",29127,28894,0.0,0.0,0,1
"Marion County, Ohio",39101,65096,26.0,3.994101020031953e-05,0,0
"Marion County, Oregon",41047,336316,177.0,5.262907503657275e-05,0,0
"Marion County, South Carolina",45067,31726,0.0,0.0,0,1
"Marion County, Tennessee",47115,28446,0.0,0.0,0,1
"Marion County, Texas",48315,10147,0.0,0.0,0,1
"Marion County, West Virginia",54049,56538,11.0,1.945594113693445e-05,0,0
"Mariposa County, California",6043,17410,0.0,0.0,0,1
"Marlboro County, South Carolina",45069,26945,0.0,0.0,0,1
"Marquette County, Michigan",26103,66435,25.0,3.763076691502973e-05,0,0
"Marquette County, Wisconsin",55077,15067,0.0,0.0,0,1
"Marshall County, Alabama",1095,95157,37.0,3.888310896728564e-05,0,0
"Marshall County, Illinois",17123,11939,0.0,0.0,0,1
"Marshall County, Indiana",18099,46556,16.0,3.4367213678151045e-05,0,0
"Marshall County, Iowa",19127,40312,11.0,2.7287160150823577e-05,0,0
"Marshall County, Kansas",20117,9836,0.0,0.0,0,1
"Marshall County, Kentucky",21157,31365,16.0,5.1012274828630636e-05,0,0
"Marshall County, Minnesota",27089,9324,0.0,0.0,0,1
"Marshall County, Mississippi",28093,35801,12.0,3.351861679841345e-05,0,0
"Marshall County, Oklahoma",40095,16191,0.0,0.0,0,1
"Marshall County, South Dakota",46091,4801,0.0,0.0,0,1
"Marshall County, Tennessee",47117,31915,0.0,0.0,0,1
"Marshall County, West Virginia",54051,31793,0.0,0.0,0,1
"Martin County, Florida",12085,158701,95.0,5.986099646505063e-05,0,0
"Martin County, Indiana",18101,10171,0.0,0.0,0,1
"Martin County, Kentucky",21159,12002,0.0,0.0,0,1
"Martin County, Minnesota",27091,19829,0.0,0.0,0,1
"Martin County, North Carolina",37117,23172,0.0,0.0,0,1
"Martin County, Texas",48317,5723,0.0,0.0,0,1
"Martinsville city, Virginia",51690,13445,0.0,0.0,0,1
"Mason County, Illinois",17125,13507,10.0,7.403568520026653e-05,1,0
"Mason County, Kentucky",21161,17190,0.0,0.0,0,1
"Mason County, Michigan",26105,28876,12.0,4.15570023548968e-05,0,0
"Mason County, Texas",48319,4111,0.0,0.0,0,1
"Mason County, Washington",53045,62198,21.0,3.3763143509437605e-05,0,0
"Mason County, West Virginia",54053,26825,0.0,0.0,0,1
"Massac County, Illinois",17127,14658,0.0,0.0,0,1
"Matagorda County, Texas",48321,37187,0.0,0.0,0,1
"Matanuska-Susitna Borough, Alaska",2170,104365,40.0,3.832702534374551e-05,0,0
"Mathews County, Virginia",51115,8782,0.0,0.0,0,1
"Maui County, Hawaii",15009,165386,162.0,9.795266830324212e-05,1,0
"Maury County, Tennessee",47119,89981,41.0,4.556517487025039e-05,0,0
"Maverick County, Texas",48323,57685,16.0,2.7736846667244517e-05,0,0
"Mayes County, Oklahoma",40097,40920,14.0,3.421309872922776e-05,0,0
"McClain County, Oklahoma",40087,38682,0.0,0.0,0,1
"McCone County, Montana",30055,1700,0.0,0.0,0,1
"McCook County, South Dakota",46087,5625,0.0,0.0,0,1
"McCormick County, South Carolina",45065,9643,0.0,0.0,0,1
"McCracken County, Kentucky",21145,65162,40.0,6.138547005923697e-05,0,0
"McCreary County, Kentucky",21147,17511,0.0,0.0,0,1
"McCulloch County, Texas",48307,8172,0.0,0.0,0,1
"McCurtain County, Oklahoma",40089,32822,12.0,3.65608433367863e-05,0,0
"McDonald County, Missouri",29119,22620,10.0,4.420866489832007e-05,0,0
"McDonough County, Illinois",17109,30996,11.0,3.5488450122596466e-05,0,0
"McDowell County, North Carolina",37111,45075,12.0,2.6622296173044925e-05,0,0
"McDowell County, West Virginia",54047,19141,0.0,0.0,0,1
"McDuffie County, Georgia",13189,21490,0.0,0.0,0,1
"McHenry County, Illinois",17111,307004,178.0,5.797970059022032e-05,0,0
"McHenry County, North Dakota",38049,5963,0.0,0.0,0,1
"McIntosh County, Georgia",13191,13927,0.0,0.0,0,1
"McIntosh County, North Dakota",38051,2656,0.0,0.0,0,1
"McIntosh County, Oklahoma",40091,19815,0.0,0.0,0,1
"McKean County, Pennsylvania",42083,41883,17.0,4.0589260559176754e-05,0,0
"McKenzie County, North Dakota",38053,12621,0.0,0.0,0,1
"McKinley County, New Mexico",35031,74923,133.0,0.00017751558266486926,1,0
"McLean County, Illinois",17113,172418,98.0,5.683861313783944e-05,0,0
"McLean County, Kentucky",21149,9475,0.0,0.0,0,1
"McLean County, North Dakota",38055,9729,0.0,0.0,0,1
"McLennan County, Texas",48309,247934,84.0,3.3879984189340714e-05,0,0
"McLeod County, Minnesota",27085,35842,15.0,4.185034317281402e-05,0,0
"McMinn County, Tennessee",47107,52850,22.0,4.162724692526017e-05,0,0
"McMullen County, Texas",48311,804,0.0,0.0,0,1
"McNairy County, Tennessee",47109,25935,0.0,0.0,0,1
"McPherson County, Kansas",20113,28804,12.0,4.166088043327316e-05,0,0
"McPherson County, Nebraska",31117,493,0.0,0.0,0,1
"McPherson County, South Dakota",46089,2438,0.0,0.0,0,1
"Meade County, Kansas",20119,4216,0.0,0.0,0,1
"Meade County, Kentucky",21163,28126,17.0,6.0442295385052974e-05,0,0
"Meade County, South Dakota",46093,27693,14.0,5.0554291698263096e-05,0,0
"Meagher County, Montana",30059,1827,0.0,0.0,0,1
"Mecklenburg County, North Carolina",37119,1054835,425.0,4.029066157266302e-05,0,0
"Mecklenburg County, Virginia",51117,30892,0.0,0.0,0,1
"Mecosta County, Michigan",26107,43221,0.0,0.0,0,1
"Medina County, Ohio",39103,177221,74.0,4.175577386427116e-05,0,0
"Medina County, Texas",48325,49283,0.0,0.0,0,1
"Meeker County, Minnesota",27093,23110,11.0,4.7598442232799656e-05,0,0
"Meigs County, Ohio",39105,23125,10.0,4.324324324324324e-05,0,0
"Meigs County, Tennessee",47121,12005,0.0,0.0,0,1
"Mellette County, South Dakota",46095,2102,0.0,0.0,0,1
"Menard County, Illinois",17129,12516,0.0,0.0,0,1
"Menard County, Texas",48327,2123,0.0,0.0,0,1
"Mendocino County, California",6045,87628,68.0,7.760076687816679e-05,1,0
"Menifee County, Kentucky",21165,6408,0.0,0.0,0,1
"Menominee County, Michigan",26109,23281,0.0,0.0,0,1
"Menominee County, Wisconsin",55078,4533,0.0,0.0,0,1
"Merced County, California",6047,268672,147.0,5.471355407336827e-05,0,0
"Mercer County, Illinois",17131,15730,0.0,0.0,0,1
"Mercer County, Kentucky",21167,21477,11.0,5.1217581598919776e-05,0,0
"Mercer County, Missouri",29129,3699,0.0,0.0,0,1
"Mercer County, New Jersey",34021,371023,151.0,4.069828555103053e-05,0,0
"Mercer County, North Dakota",38057,8694,0.0,0.0,0,1
"Mercer County, Ohio",39107,40909,10.0,2.4444498765552813e-05,0,0
"Mercer County, Pennsylvania",42085,112913,60.0,5.313825688804655e-05,0,0
"Mercer County, West Virginia",54055,60468,33.0,5.4574320301647154e-05,0,0
"Meriwether County, Georgia",13199,21074,0.0,0.0,0,1
"Merrick County, Nebraska",31121,7828,0.0,0.0,0,1
"Merrimack County, New Hampshire",33013,148582,104.0,6.99950195851449e-05,1,0
"Mesa County, Colorado",8077,150083,108.0,7.196018203260863e-05,1,0
"Metcalfe County, Kentucky",21169,10018,0.0,0.0,0,1
"Miami County, Indiana",18103,35883,0.0,0.0,0,1
"Miami County, Kansas",20121,32964,14.0,4.247057395947094e-05,0,0
"Miami County, Ohio",39109,104679,43.0,4.107796215095673e-05,0,0
"Miami-Dade County, Florida",12086,2712945,1382.0,5.0940951622683096e-05,0,0
"Middlesex County, Connecticut",9007,163329,91.0,5.5715763887613345e-05,0,0
"Middlesex County, Massachusetts",25017,1589774,966.0,6.07633537848776e-05,0,0
"Middlesex County, New Jersey",34023,837073,404.0,4.82634131073395e-05,0,0
"Middlesex County, Virginia",51119,10778,0.0,0.0,0,1
"Midland County, Michigan",26111,83462,31.0,3.714265174570463e-05,0,0
"Midland County, Texas",48329,162565,34.0,2.091471103866146e-05,0,0
"Mifflin County, Pennsylvania",42087,46342,11.0,2.373656726080014e-05,0,0
"Milam County, Texas",48331,24871,0.0,0.0,0,1
"Millard County, Utah",49027,12694,0.0,0.0,0,1
"Mille Lacs County, Minnesota",27095,25866,0.0,0.0,0,1
"Miller County, Arkansas",5091,43787,0.0,0.0,0,1
"Miller County, Georgia",13201,5926,0.0,0.0,0,1
"Miller County, Missouri",29131,25206,0.0,0.0,0,1
"Mills County, Iowa",19129,14972,0.0,0.0,0,1
"Mills County, Texas",48333,4907,0.0,0.0,0,1
"Milwaukee County, Wisconsin",55079,951448,556.0,5.8437245125324765e-05,0,0
"Miner County, South Dakota",46097,2281,0.0,0.0,0,1
"Mineral County, Colorado",8079,732,0.0,0.0,0,1
"Mineral County, Montana",30061,4184,0.0,0.0,0,1
"Mineral County, Nevada",32021,4449,0.0,0.0,0,1
"Mineral County, West Virginia",54057,27411,10.0,3.6481704425230744e-05,0,0
"Mingo County, West Virginia",54059,24647,10.0,4.057288919543961e-05,0,0
"Minidoka County, Idaho",16067,20616,0.0,0.0,0,1
"Minnehaha County, South Dakota",46099,187318,128.0,6.833299522736736e-05,1,0
"Missaukee County, Michigan",26113,15102,0.0,0.0,0,1
"Mississippi County, Arkansas",5093,42835,14.0,3.268355316913739e-05,0,0
"Mississippi County, Missouri",29133,13799,0.0,0.0,0,1
"Missoula County, Montana",30063,116130,64.0,5.511065185567898e-05,0,0
"Mitchell County, Georgia",13205,22459,0.0,0.0,0,1
"Mitchell County, Iowa",19131,10763,0.0,0.0,0,1
"Mitchell County, Kansas",20123,6243,0.0,0.0,0,1
"Mitchell County, North Carolina",37121,15126,0.0,0.0,0,1
"Mitchell County, Texas",48335,8720,0.0,0.0,0,1
"Mobile County, Alabama",1097,414836,194.0,4.6765468763559575e-05,0,0
"Modoc County, California",6049,8795,0.0,0.0,0,1
"Moffat County, Colorado",8081,13109,0.0,0.0,0,1
"Mohave County, Arizona",4015,205249,254.0,0.00012375212546711554,1,0
"Moniteau County, Missouri",29135,16018,0.0,0.0,0,1
"Monmouth County, New Jersey",34025,625846,373.0,5.9599326351850136e-05,0,0
"Mono County, California",6051,13981,0.0,0.0,0,1
"Monona County, Iowa",19133,8898,0.0,0.0,0,1
"Monongalia County, West Virginia",54061,104622,16.0,1.52931505801839e-05,0,0
"Monroe County, Alabama",1099,21530,0.0,0.0,0,1
"Monroe County, Arkansas",5095,7169,0.0,0.0,0,1
"Monroe County, Florida",12087,79077,75.0,9.484426571569482e-05,1,0
"Monroe County, Georgia",13207,27306,0.0,0.0,0,1
"Monroe County, Illinois",17133,34068,0.0,0.0,0,1
"Monroe County, Indiana",18105,145496,79.0,5.4297025347775886e-05,0,0
"Monroe County, Iowa",19135,7870,0.0,0.0,0,1
"Monroe County, Kentucky",21171,10588,0.0,0.0,0,1
"Monroe County, Michigan",26115,149208,66.0,4.423355316068843e-05,0,0
"Monroe County, Mississippi",28095,35873,0.0,0.0,0,1
"Monroe County, Missouri",29137,8558,0.0,0.0,0,1
"Monroe County, New York",36055,747727,413.0,5.523406269935418e-05,0,0
"Monroe County, Ohio",39111,14210,0.0,0.0,0,1
"Monroe County, Pennsylvania",42089,166098,100.0,6.0205420896097486e-05,0,0
"Monroe County, Tennessee",47123,45970,18.0,3.915597128562106e-05,0,0
"Monroe County, West Virginia",54063,13370,0.0,0.0,0,1
"Monroe County, Wisconsin",55081,45623,16.0,3.507003046708897e-05,0,0
"Montague County, Texas",48337,19414,0.0,0.0,0,1
"Montcalm County, Michigan",26117,62974,26.0,4.1286880299806266e-05,0,0
"Monterey County, California",6053,435232,207.0,4.7560841114623926e-05,0,0
"Montezuma County, Colorado",8083,26999,32.0,0.00011852290825586132,1,0
"Montgomery County, Alabama",1101,226349,32.0,1.4137460293617378e-05,0,0
"Montgomery County, Arkansas",5097,8879,0.0,0.0,0,1
"Montgomery County, Georgia",13209,9060,0.0,0.0,0,1
"Montgomery County, Illinois",17135,28952,15.0,5.180989223542415e-05,0,0
"Montgomery County, Indiana",18107,38074,0.0,0.0,0,1
"Montgomery County, Iowa",19137,10225,0.0,0.0,0,1
"Montgomery County, Kansas",20125,32746,0.0,0.0,0,1
"Montgomery County, Kentucky",21173,27771,13.0,4.681142198696482e-05,0,0
"Montgomery County, Maryland",24031,1043863,448.0,4.29175092900122e-05,0,0
"Montgomery County, Mississippi",28097,10187,0.0,0.0,0,1
"Montgomery County, Missouri",29139,11620,0.0,0.0,0,1
"Montgomery County, New York",36057,49276,17.0,3.4499553535189544e-05,0,0
"Montgomery County, North Carolina",37123,27418,0.0,0.0,0,1
"Montgomery County, Ohio",39113,531239,375.0,7.058969691607732e-05,1,0
"Montgomery County, Pennsylvania",42091,821725,591.0,7.192187167239649e-05,1,0
"Montgomery County, Tennessee",47125,195734,72.0,3.6784615856213024e-05,0,0
"Montgomery County, Texas",48339,556203,215.0,3.865495151949918e-05,0,0
"Montgomery County, Virginia",51121,98602,23.0,2.3326098862092046e-05,0,0
"Montmorency County, Michigan",26119,9173,0.0,0.0,0,1
"Montour County, Pennsylvania",42093,18343,0.0,0.0,0,1
